Lambda,dt,Energy Component,Slope,Intercept,R-value,P-value,Std Err,R-squared,Standard Deviation,Start Time,End Time,Min Time,Max Time
0.00000000,0.0005,Etot_1,0.9141217438070898,-1.2627147326218893,0.6325716294575966,0.0,0.018160981461020458,0.40014686639463887,7.926058843095222,0.0,20.0,1.001,84.702
0.00000000,0.001,Etot_1,0.9338411056253861,1.404514678907674,0.6334889776995998,0.0,0.018507939356310423,0.401308284866884,8.085313925305103,0.0,20.0,1.001,101.0
0.00000000,0.002,Etot_1,1.659053745414861,-6.7439600620273925,0.8249628501367826,0.0,0.018443388476203516,0.6805637041058037,11.030343227337967,0.0,20.0,1.001,68.685
0.00000000,0.0025,Etot_1,2.2257897253163903,-12.066501562813071,0.8881302279619364,0.0,0.018689700867239617,0.7887753018197211,13.745813412376913,0.0,20.0,1.001,50.453
0.00000000,0.00333333,Etot_1,2.00625096749815,-2.3969300123688235,0.8652291422407035,0.0,0.01886430165953292,0.7486214685825835,12.717936389306832,0.0,20.0,1.001,46.744954
0.00000000,0.004,Etot_1,3.003882612786739,1.7546822843952619,0.9279553952532951,0.0,0.01957616416051315,0.8611012155796991,17.754924048394802,0.0,20.0,1.001,31.65
