Lambda,dt,Energy Component,Slope,Intercept,R-value,P-value,Std Err,R-squared,Standard Deviation,Start Time,End Time,Min Time,Max Time
0.00000000,0.0005,Etot_1,0.9885001324737013,-9.556739945628877,0.9993278755632121,0.0,0.00036264276475465624,0.9986562028776828,28.554733070088275,1.001,100.999,1.001,100.999
0.00000000,0.001,Etot_1,1.245737635885376,-40.58333007961063,0.9917387935982781,0.0,0.0016114270332517533,0.983545834727768,36.26090662503979,1.001,100.999,1.001,100.999
