#Time	Etot_1
1.00100000	0.00000000
1.00300000	-0.99700000
1.00500000	-1.14720000
1.00700000	-0.47660000
1.00900000	-1.13520000
1.01100000	-0.93260000
1.01300000	-0.38910000
1.01500000	-0.88620000
1.01700000	-1.89330000
1.01900000	-0.83490000
1.02100000	-1.57570000
1.02300000	-0.72780000
1.02500000	-0.98330000
1.02700000	-1.14590000
1.02900000	-0.76680000
1.03100000	-1.83200000
1.03300000	-0.90110000
1.03500000	-1.21820000
1.03700000	-1.98000000
1.03900000	-0.69810000
1.04100000	-0.89810000
1.04300000	-0.30800000
1.04500000	-0.59980000
1.04700000	-0.81200000
1.04900000	-1.11350000
1.05100000	-1.56360000
1.05300000	-0.95230000
1.05500000	-0.95430000
1.05700000	-0.82220000
1.05900000	-0.95730000
1.06100000	-1.17610000
1.06300000	-1.01240000
1.06500000	-0.77140000
1.06700000	-0.49320000
1.06900000	-1.54250000
1.07100000	-0.50500000
1.07300000	-0.34740000
1.07500000	-1.08590000
1.07700000	-1.53910000
1.07900000	-1.33650000
1.08100000	-0.13480000
1.08300000	-0.64560000
1.08500000	-1.15590000
1.08700000	-0.57670000
1.08900000	-0.77160000
1.09100000	-0.74170000
1.09300000	-1.51050000
1.09500000	-1.41270000
1.09700000	-0.15780000
1.09900000	-0.66520000
1.10100000	-0.43120000
1.10300000	-0.59370000
1.10500000	-1.51070000
1.10700000	-0.99230000
1.10900000	-0.85590000
1.11100000	-1.24860000
1.11300000	-1.35780000
1.11500000	-1.29810000
1.11700000	-0.07710000
1.11900000	-0.98070000
1.12100000	-1.02090000
1.12300000	-1.11480000
1.12500000	-0.89530000
1.12700000	-0.85110000
1.12900000	-0.17020000
1.13100000	-1.02160000
1.13300000	-0.74860000
1.13500000	-1.21360000
1.13700000	0.02480000
1.13900000	-0.44810000
1.14100000	-0.97670000
1.14300000	-0.77720000
1.14500000	-1.28920000
1.14700000	-0.43640000
1.14900000	-1.33480000
1.15100000	-1.28110000
1.15300000	-1.27770000
1.15500000	-1.03850000
1.15700000	-0.94980000
1.15900000	-0.70250000
1.16100000	-1.09470000
1.16300000	-1.48580000
1.16500000	-0.70400000
1.16700000	-0.76530000
1.16900000	-0.73860000
1.17100000	-0.40410000
1.17300000	-0.90620000
1.17500000	-0.45040000
1.17700000	-0.72770000
1.17900000	-0.33610000
1.18100000	-1.18100000
1.18300000	-0.35100000
1.18500000	-0.52310000
1.18700000	-0.56200000
1.18900000	-1.63980000
1.19100000	-1.13970000
1.19300000	-1.42560000
1.19500000	-0.67100000
1.19700000	-0.75320000
1.19900000	-0.43750000
1.20100000	-0.90910000
1.20300000	-1.78900000
1.20500000	-1.08160000
1.20700000	-0.54900000
