#Time	Etot_1
1.00100000	0.00000000
1.00300000	-1.50720000
1.00500000	-0.69000000
1.00700000	-0.23210000
1.00900000	-2.53630000
1.01100000	-2.01520000
1.01300000	-1.56000000
1.01500000	-1.46270000
1.01700000	0.75380000
1.01900000	-0.68190000
1.02100000	-0.16660000
1.02300000	-1.43140000
1.02500000	-0.54670000
1.02700000	-1.93260000
1.02900000	-1.20650000
1.03100000	-1.37810000
1.03300000	-1.47260000
1.03500000	-1.74250000
1.03700000	0.23860000
1.03900000	-2.17620000
1.04100000	-0.35460000
1.04300000	-0.34960000
1.04500000	0.27170000
1.04700000	-0.64640000
1.04900000	-1.80680000
1.05100000	-0.14290000
1.05300000	-0.65090000
1.05500000	-0.61380000
1.05700000	-0.01420000
1.05900000	-0.92390000
1.06100000	-0.11740000
1.06300000	0.09880000
1.06500000	-0.10090000
1.06700000	-0.47010000
1.06900000	-0.71180000
1.07100000	-0.17940000
1.07300000	0.85840000
1.07500000	0.88640000
1.07700000	0.25070000
1.07900000	-1.32280000
1.08100000	-0.84750000
1.08300000	1.10480000
1.08500000	0.28190000
1.08700000	0.46060000
1.08900000	0.23270000
1.09100000	0.45190000
1.09300000	-0.06530000
1.09500000	0.46610000
1.09700000	0.01980000
1.09900000	-0.05410000
1.10100000	1.54520000
1.10300000	0.58420000
1.10500000	0.27000000
1.10700000	0.89600000
1.10900000	0.71130000
1.11100000	0.56730000
1.11300000	0.92700000
1.11500000	0.55660000
1.11700000	0.13580000
1.11900000	1.48350000
1.12100000	0.49820000
1.12300000	2.13190000
1.12500000	0.90020000
1.12700000	1.89760000
1.12900000	0.60060000
1.13100000	1.45980000
1.13300000	0.77030000
1.13500000	1.21890000
1.13700000	2.28980000
1.13900000	1.75260000
1.14100000	0.46200000
1.14300000	1.68340000
1.14500000	0.44050000
1.14700000	0.32500000
1.14900000	0.28760000
1.15100000	2.23290000
1.15300000	1.81110000
1.15500000	1.45940000
1.15700000	1.09880000
1.15900000	0.78840000
1.16100000	0.55650000
1.16300000	0.88490000
1.16500000	0.63870000
1.16700000	-0.58870000
1.16900000	1.43260000
1.17100000	1.55030000
1.17300000	0.07180000
1.17500000	-0.38250000
1.17700000	1.38450000
1.17900000	-0.42510000
1.18100000	0.63290000
1.18300000	-0.17110000
1.18500000	0.32950000
1.18700000	0.81860000
1.18900000	1.49220000
1.19100000	1.27370000
1.19300000	-0.33860000
1.19500000	0.42170000
1.19700000	0.64140000
1.19900000	-0.17660000
1.20100000	0.47030000
1.20300000	-0.30130000
1.20500000	-0.09260000
1.20700000	0.83260000
1.20900000	-0.36900000
1.21100000	0.09070000
1.21300000	-0.68190000
1.21500000	0.04970000
1.21700000	0.41910000
1.21900000	0.08010000
1.22100000	0.12450000
1.22300000	-0.04870000
1.22500000	-1.03830000
1.22700000	0.81360000
1.22900000	-0.23040000
1.23100000	0.46270000
1.23300000	0.07900000
1.23500000	-0.17000000
1.23700000	0.37060000
1.23900000	0.04670000
1.24100000	0.46980000
1.24300000	-0.37670000
1.24500000	0.72650000
1.24700000	0.69920000
1.24900000	0.11810000
1.25100000	0.54670000
1.25300000	0.47810000
1.25500000	0.85030000
1.25700000	0.21020000
1.25900000	1.55900000
1.26100000	2.02570000
1.26300000	0.67820000
1.26500000	1.23730000
1.26700000	1.12130000
1.26900000	0.22460000
1.27100000	0.68310000
1.27300000	0.27650000
1.27500000	1.18600000
1.27700000	0.34730000
1.27900000	1.18810000
1.28100000	-0.05980000
1.28300000	1.07950000
1.28500000	1.16570000
1.28700000	1.26200000
1.28900000	-0.84580000
1.29100000	0.39920000
1.29300000	0.70690000
1.29500000	0.48810000
1.29700000	1.04740000
1.29900000	0.95020000
1.30100000	2.13550000
1.30300000	-0.17270000
1.30500000	1.36170000
1.30700000	-0.22980000
1.30900000	0.23190000
1.31100000	1.25420000
1.31300000	0.60820000
1.31500000	0.95510000
1.31700000	1.12370000
1.31900000	0.51370000
1.32100000	2.06930000
1.32300000	1.32020000
1.32500000	0.78500000
1.32700000	0.60150000
1.32900000	1.18730000
1.33100000	-0.23170000
1.33300000	-0.22160000
1.33500000	1.78790000
1.33700000	-0.01960000
1.33900000	-1.27330000
1.34100000	0.37000000
1.34300000	1.14290000
1.34500000	0.46670000
1.34700000	0.28520000
1.34900000	1.23400000
1.35100000	-1.39780000
1.35300000	0.38130000
1.35500000	-0.44220000
1.35700000	-0.13260000
1.35900000	-0.62560000
1.36100000	0.68980000
1.36300000	0.59390000
1.36500000	-0.71150000
1.36700000	-0.32190000
1.36900000	-0.91210000
1.37100000	-0.33590000
1.37300000	0.28090000
1.37500000	0.09200000
1.37700000	-0.66120000
1.37900000	-1.04240000
1.38100000	-0.10860000
1.38300000	-0.66790000
1.38500000	-0.98550000
1.38700000	-1.37430000
1.38900000	-0.87140000
1.39100000	-1.33540000
1.39300000	0.02470000
1.39500000	0.41290000
1.39700000	-0.64970000
1.39900000	0.20630000
1.40100000	-0.79490000
1.40300000	0.34760000
1.40500000	-1.26220000
1.40700000	-1.26680000
1.40900000	0.27970000
1.41100000	0.18740000
1.41300000	-0.70000000
1.41500000	-0.84970000
1.41700000	-0.45000000
1.41900000	-1.15730000
1.42100000	-0.01220000
1.42300000	-0.64540000
1.42500000	1.01180000
1.42700000	-0.52970000
1.42900000	-0.22660000
1.43100000	0.31820000
1.43300000	-1.00040000
1.43500000	0.50230000
1.43700000	-0.51790000
1.43900000	-0.36960000
1.44100000	-0.47380000
1.44300000	0.07850000
1.44500000	0.59770000
1.44700000	-0.54700000
1.44900000	-0.14860000
1.45100000	-1.09520000
1.45300000	0.77280000
1.45500000	-0.08070000
1.45700000	-0.40240000
1.45900000	0.39220000
1.46100000	-0.35630000
1.46300000	0.09220000
1.46500000	0.73960000
1.46700000	0.45180000
1.46900000	0.48930000
1.47100000	-0.14120000
1.47300000	-0.41300000
1.47500000	-0.12010000
1.47700000	-0.21890000
1.47900000	-0.76750000
1.48100000	1.14730000
1.48300000	0.36190000
1.48500000	0.38980000
1.48700000	-0.14080000
1.48900000	-0.41830000
1.49100000	-0.31090000
1.49300000	0.21670000
1.49500000	-0.64710000
1.49700000	-0.06200000
1.49900000	-0.05740000
1.50100000	0.27530000
1.50300000	0.02200000
1.50500000	0.45050000
1.50700000	1.30040000
1.50900000	0.16630000
1.51100000	0.42130000
1.51300000	-0.47050000
1.51500000	-0.02870000
1.51700000	-0.12120000
1.51900000	-0.13380000
1.52100000	-0.71950000
1.52300000	0.10490000
1.52500000	0.67480000
1.52700000	0.66840000
1.52900000	2.70800000
1.53100000	1.02380000
1.53300000	0.16940000
1.53500000	0.38470000
1.53700000	0.58160000
1.53900000	0.84350000
1.54100000	0.37810000
1.54300000	1.58010000
1.54500000	1.36510000
1.54700000	1.14250000
1.54900000	0.95370000
1.55100000	0.50450000
1.55300000	0.24360000
1.55500000	-0.13380000
1.55700000	0.23940000
1.55900000	1.90780000
1.56100000	0.93140000
1.56300000	1.24150000
1.56500000	0.59930000
1.56700000	1.40020000
1.56900000	-0.21260000
1.57100000	1.19870000
1.57300000	1.37980000
1.57500000	1.34260000
1.57700000	2.82890000
1.57900000	0.66900000
1.58100000	0.50530000
1.58300000	1.35490000
1.58500000	0.98380000
1.58700000	1.26370000
1.58900000	1.02100000
1.59100000	2.04420000
1.59300000	1.77910000
1.59500000	1.27930000
1.59700000	1.81700000
1.59900000	2.14820000
1.60100000	0.68540000
1.60300000	1.53750000
1.60500000	1.96040000
1.60700000	1.81070000
1.60900000	1.96450000
1.61100000	1.20240000
1.61300000	1.25420000
1.61500000	1.35180000
1.61700000	0.61180000
1.61900000	1.24090000
1.62100000	1.89370000
1.62300000	-0.01260000
1.62500000	0.99720000
1.62700000	0.87210000
1.62900000	0.91550000
1.63100000	0.50490000
1.63300000	0.22620000
1.63500000	0.32210000
1.63700000	0.81550000
1.63900000	0.37830000
1.64100000	1.07600000
1.64300000	0.43770000
1.64500000	1.71320000
1.64700000	1.28980000
1.64900000	1.76220000
1.65100000	2.27560000
1.65300000	2.16630000
1.65500000	1.39120000
1.65700000	1.49820000
1.65900000	2.01250000
1.66100000	1.51310000
1.66300000	2.04760000
1.66500000	2.52820000
1.66700000	2.83110000
1.66900000	1.17400000
1.67100000	2.20190000
1.67300000	1.77780000
1.67500000	2.00200000
1.67700000	2.95180000
1.67900000	1.83640000
1.68100000	1.03290000
1.68300000	1.53220000
1.68500000	1.42120000
1.68700000	1.62000000
1.68900000	1.75890000
1.69100000	1.82020000
1.69300000	2.55060000
1.69500000	1.14600000
1.69700000	2.16680000
1.69900000	2.66180000
1.70100000	1.90840000
1.70300000	1.81840000
1.70500000	0.90510000
1.70700000	3.10690000
1.70900000	2.63230000
1.71100000	2.49060000
1.71300000	2.16930000
1.71500000	1.95760000
1.71700000	2.66290000
1.71900000	2.54480000
1.72100000	2.37990000
1.72300000	2.97580000
1.72500000	3.00160000
1.72700000	2.10970000
1.72900000	1.25230000
1.73100000	1.98890000
1.73300000	2.32050000
1.73500000	1.24870000
1.73700000	1.98060000
1.73900000	2.84920000
1.74100000	1.32340000
1.74300000	1.51450000
1.74500000	2.15980000
1.74700000	1.77480000
1.74900000	1.64560000
1.75100000	2.20550000
1.75300000	1.81340000
1.75500000	0.55090000
1.75700000	0.57330000
1.75900000	0.43230000
1.76100000	1.77960000
1.76300000	0.77900000
1.76500000	1.78640000
1.76700000	1.66940000
1.76900000	0.87920000
1.77100000	0.64700000
1.77300000	1.68790000
1.77500000	2.02710000
1.77700000	0.87740000
1.77900000	1.14300000
1.78100000	1.58800000
1.78300000	0.93180000
1.78500000	0.77280000
1.78700000	0.71200000
1.78900000	1.80000000
1.79100000	1.90300000
1.79300000	2.14460000
1.79500000	0.71620000
1.79700000	0.79490000
1.79900000	1.21690000
1.80100000	1.59130000
1.80300000	2.25850000
1.80500000	1.32560000
1.80700000	1.47330000
1.80900000	1.37490000
1.81100000	1.20130000
1.81300000	1.94820000
1.81500000	1.65700000
1.81700000	1.70800000
1.81900000	0.83200000
1.82100000	1.58460000
1.82300000	1.62770000
1.82500000	0.46950000
1.82700000	2.19660000
1.82900000	1.61690000
1.83100000	2.14860000
1.83300000	2.14710000
1.83500000	2.59050000
1.83700000	2.28140000
1.83900000	0.75870000
1.84100000	3.02570000
1.84300000	1.91970000
1.84500000	1.55920000
1.84700000	1.16540000
1.84900000	1.31740000
1.85100000	1.67980000
1.85300000	2.48860000
1.85500000	2.12630000
1.85700000	2.68870000
1.85900000	2.91430000
1.86100000	2.39050000
1.86300000	1.31400000
1.86500000	2.05040000
1.86700000	2.55930000
1.86900000	1.41520000
1.87100000	2.13650000
1.87300000	1.66440000
1.87500000	2.12690000
1.87700000	1.20210000
1.87900000	2.70960000
1.88100000	2.32650000
1.88300000	2.46110000
1.88500000	1.95060000
1.88700000	2.42820000
1.88900000	3.19850000
1.89100000	2.29910000
1.89300000	2.61690000
1.89500000	1.74860000
1.89700000	1.33910000
1.89900000	2.74930000
1.90100000	1.72120000
1.90300000	1.22640000
1.90500000	2.89880000
1.90700000	2.03820000
1.90900000	1.36770000
1.91100000	1.49640000
1.91300000	2.02150000
1.91500000	2.60280000
1.91700000	2.44500000
1.91900000	1.23650000
1.92100000	1.64890000
1.92300000	-0.37850000
1.92500000	1.17290000
1.92700000	3.09070000
1.92900000	2.12660000
1.93100000	1.71510000
1.93300000	2.38840000
1.93500000	1.95350000
1.93700000	2.67760000
1.93900000	2.01100000
1.94100000	2.46440000
1.94300000	2.00330000
1.94500000	3.05120000
1.94700000	2.42120000
1.94900000	1.31870000
1.95100000	1.68340000
1.95300000	2.58840000
1.95500000	1.44770000
1.95700000	3.00540000
1.95900000	3.40400000
1.96100000	2.72440000
1.96300000	2.86310000
1.96500000	3.56900000
1.96700000	3.43240000
1.96900000	2.56280000
1.97100000	3.59130000
1.97300000	2.83150000
1.97500000	3.36570000
1.97700000	2.50380000
1.97900000	4.24970000
1.98100000	3.17310000
1.98300000	3.64840000
1.98500000	2.89820000
1.98700000	2.38080000
1.98900000	2.35610000
1.99100000	1.08500000
1.99300000	3.06480000
1.99500000	2.34220000
1.99700000	2.87970000
1.99900000	2.48390000
2.00100000	2.68150000
2.00300000	2.57600000
2.00500000	2.85070000
2.00700000	3.62540000
2.00900000	3.38960000
2.01100000	2.13940000
2.01300000	2.38240000
2.01500000	2.93510000
2.01700000	2.99290000
2.01900000	3.94070000
2.02100000	2.75760000
2.02300000	3.03780000
2.02500000	3.07880000
2.02700000	2.87080000
2.02900000	1.90050000
2.03100000	2.57190000
2.03300000	2.41420000
2.03500000	2.42480000
2.03700000	3.02270000
2.03900000	3.27860000
2.04100000	2.07970000
2.04300000	2.63460000
2.04500000	2.68750000
2.04700000	2.07780000
2.04900000	2.35800000
2.05100000	2.16420000
2.05300000	2.05290000
2.05500000	3.33230000
2.05700000	1.58090000
2.05900000	2.87720000
2.06100000	2.52500000
2.06300000	3.03980000
2.06500000	4.35150000
2.06700000	2.53670000
2.06900000	2.92270000
2.07100000	2.39840000
2.07300000	3.58590000
2.07500000	2.24650000
2.07700000	2.93590000
2.07900000	1.81990000
2.08100000	1.70670000
2.08300000	2.58020000
2.08500000	2.99240000
2.08700000	2.42710000
2.08900000	1.71640000
