#Time	Etot_1
1.00100000	0.00000000
1.00300000	-1.71530000
1.00500000	-5.19220000
1.00700000	-3.24680000
1.00900000	-1.77050000
1.01100000	-4.12730000
1.01300000	-2.83670000
1.01500000	-4.51650000
1.01700000	-4.95120000
1.01900000	-5.92170000
1.02100000	-2.34900000
1.02300000	-1.98650000
1.02500000	-2.54700000
1.02700000	-0.28780000
1.02900000	-3.28300000
1.03100000	-3.41940000
1.03300000	-4.00320000
1.03500000	-3.29370000
1.03700000	-4.20040000
1.03900000	-3.10050000
1.04100000	-0.89180000
1.04300000	-4.10320000
1.04500000	-3.61990000
1.04700000	-4.71420000
1.04900000	-0.71020000
1.05100000	-1.56240000
1.05300000	0.04380000
1.05500000	-2.77220000
1.05700000	0.60590000
1.05900000	-0.06220000
1.06100000	-2.58560000
1.06300000	-1.80770000
1.06500000	-3.03900000
1.06700000	-1.37940000
1.06900000	-2.18610000
1.07100000	-0.43600000
1.07300000	-1.96110000
1.07500000	-0.48350000
1.07700000	-1.02830000
1.07900000	0.23130000
1.08100000	-2.76140000
1.08300000	-0.56090000
1.08500000	-1.06850000
1.08700000	-5.23970000
1.08900000	-1.17350000
1.09100000	-1.43300000
1.09300000	-1.69990000
1.09500000	-1.59150000
1.09700000	-2.83630000
1.09900000	-0.77920000
1.10100000	-1.08500000
1.10300000	-0.71390000
1.10500000	-1.65940000
1.10700000	-2.88650000
1.10900000	-1.31400000
1.11100000	-3.81890000
1.11300000	-4.45700000
1.11500000	-0.88150000
1.11700000	-0.62620000
1.11900000	-1.00840000
1.12100000	0.20430000
1.12300000	-1.06780000
1.12500000	-1.42460000
1.12700000	-2.11440000
1.12900000	0.44170000
1.13100000	-1.90390000
1.13300000	-1.31750000
1.13500000	0.82370000
1.13700000	-2.66690000
1.13900000	-1.38980000
1.14100000	-0.11390000
1.14300000	-0.28590000
1.14500000	-3.72750000
1.14700000	0.55950000
1.14900000	2.72140000
1.15100000	-0.36070000
1.15300000	-0.77350000
1.15500000	0.59710000
1.15700000	0.13390000
1.15900000	-1.17900000
1.16100000	1.03780000
1.16300000	0.25400000
1.16500000	-1.25260000
1.16700000	0.46910000
1.16900000	-1.95880000
1.17100000	-0.62640000
1.17300000	1.83410000
1.17500000	-2.59490000
1.17700000	-2.95720000
1.17900000	-0.07580000
1.18100000	-3.06940000
1.18300000	-0.83180000
1.18500000	-1.55420000
1.18700000	-3.65910000
1.18900000	-1.55500000
1.19100000	-1.51200000
1.19300000	-1.21100000
1.19500000	-1.52880000
1.19700000	-1.67910000
1.19900000	-3.99820000
1.20100000	-3.17260000
1.20300000	-2.22220000
1.20500000	-1.65440000
1.20700000	-0.52190000
1.20900000	-0.95000000
1.21100000	-1.25720000
1.21300000	-3.88220000
1.21500000	-1.80620000
1.21700000	1.23440000
1.21900000	0.36490000
1.22100000	-2.61730000
1.22300000	-0.70070000
1.22500000	-2.12040000
1.22700000	-0.18290000
1.22900000	-2.39620000
1.23100000	-1.71630000
1.23300000	-0.47360000
1.23500000	0.37190000
1.23700000	1.14450000
1.23900000	-2.16230000
1.24100000	-3.27780000
1.24300000	-0.00330000
1.24500000	-1.50030000
1.24700000	0.15270000
1.24900000	-2.21240000
1.25100000	1.20930000
1.25300000	-0.22020000
1.25500000	-1.35570000
1.25700000	0.42130000
1.25900000	-2.14170000
1.26100000	-1.02540000
1.26300000	1.29740000
1.26500000	-3.13470000
1.26700000	-1.75210000
1.26900000	0.81760000
1.27100000	0.08110000
1.27300000	-1.15170000
1.27500000	0.64520000
1.27700000	1.18930000
1.27900000	-1.77460000
1.28100000	-0.69690000
1.28300000	-1.99970000
1.28500000	0.42320000
1.28700000	0.20460000
1.28900000	1.66320000
1.29100000	0.53260000
1.29300000	-0.10200000
1.29500000	-0.48220000
1.29700000	-0.24420000
1.29900000	-0.83740000
1.30100000	-0.13420000
1.30300000	-0.06450000
1.30500000	0.01590000
1.30700000	1.95680000
1.30900000	-0.66760000
1.31100000	-0.57730000
1.31300000	-1.20940000
1.31500000	0.71880000
1.31700000	-0.04370000
1.31900000	-0.68330000
1.32100000	-1.79890000
1.32300000	2.00410000
1.32500000	-0.66930000
1.32700000	2.99290000
1.32900000	1.53680000
1.33100000	-0.88790000
1.33300000	1.47920000
1.33500000	2.03720000
1.33700000	0.53350000
1.33900000	-2.75540000
1.34100000	-1.71720000
1.34300000	-1.19300000
1.34500000	0.04440000
1.34700000	-0.18270000
1.34900000	0.84650000
1.35100000	1.77780000
1.35300000	-0.05530000
1.35500000	-2.07450000
1.35700000	1.44660000
1.35900000	-0.07940000
1.36100000	0.11390000
1.36300000	-0.10950000
1.36500000	1.97750000
1.36700000	0.98570000
1.36900000	1.32370000
1.37100000	1.34480000
1.37300000	-0.08370000
1.37500000	-0.33980000
1.37700000	0.64070000
1.37900000	1.39430000
1.38100000	0.27730000
1.38300000	1.52740000
1.38500000	1.05780000
1.38700000	0.42700000
1.38900000	-0.26450000
1.39100000	3.48260000
1.39300000	2.09330000
1.39500000	-2.26940000
1.39700000	1.52250000
1.39900000	1.27300000
1.40100000	2.78790000
1.40300000	1.45000000
1.40500000	2.82480000
1.40700000	1.37120000
1.40900000	1.12730000
1.41100000	2.83130000
1.41300000	2.81850000
1.41500000	-0.72960000
1.41700000	2.30780000
1.41900000	-0.27860000
1.42100000	3.27760000
1.42300000	3.04750000
1.42500000	0.48250000
1.42700000	-1.67810000
1.42900000	4.55730000
1.43100000	3.92720000
1.43300000	2.72860000
1.43500000	4.37640000
1.43700000	-0.18060000
1.43900000	-0.66910000
1.44100000	1.69170000
1.44300000	1.95580000
1.44500000	4.38880000
1.44700000	-0.94250000
1.44900000	2.93160000
1.45100000	1.66160000
1.45300000	-1.13180000
1.45500000	3.23120000
1.45700000	1.38170000
1.45900000	1.94190000
1.46100000	2.36530000
1.46300000	2.45050000
1.46500000	1.91510000
1.46700000	3.36660000
1.46900000	3.87410000
1.47100000	4.63010000
1.47300000	1.27550000
1.47500000	2.23140000
1.47700000	3.43880000
1.47900000	4.31780000
1.48100000	0.88990000
1.48300000	3.24580000
1.48500000	4.96770000
1.48700000	-0.14880000
1.48900000	2.85450000
1.49100000	4.85840000
1.49300000	2.99400000
1.49500000	2.88320000
1.49700000	2.28610000
1.49900000	2.95420000
1.50099900	1.61140000
1.50299900	3.28020000
1.50499900	1.77720000
1.50699900	2.36150000
1.50899900	3.27930000
1.51099900	2.02680000
1.51299900	0.76480000
1.51499900	2.36400000
1.51699900	1.58100000
1.51899900	3.57960000
1.52099900	4.00940000
1.52299900	2.30700000
1.52499900	4.48140000
1.52699900	2.60250000
1.52899900	1.50000000
1.53099900	2.93580000
1.53299900	1.24260000
1.53499900	0.52410000
1.53699900	2.10120000
1.53899900	2.89730000
1.54099900	5.21220000
1.54299900	2.37200000
1.54499900	1.09290000
