#Time	Etot_1
1.00100000	0.00000000
1.00300000	1.14790000
1.00500000	-0.07090000
1.00700000	0.52000000
1.00900000	0.87820000
1.01100000	0.94080000
1.01300000	0.96590000
1.01500000	1.36830000
1.01700000	0.20190000
1.01900000	1.43930000
1.02100000	1.18360000
1.02300000	0.28840000
1.02500000	0.83060000
1.02700000	1.20800000
1.02900000	1.77110000
1.03100000	0.95750000
1.03300000	0.82410000
1.03500000	1.21790000
1.03700000	1.93180000
1.03900000	0.39730000
1.04100000	1.07320000
1.04300000	0.86890000
1.04500000	1.35880000
1.04700000	0.44690000
1.04900000	1.73900000
1.05100000	0.33170000
1.05300000	0.67170000
1.05500000	1.24490000
1.05700000	0.57050000
1.05900000	0.93490000
1.06100000	1.50310000
1.06300000	0.71510000
1.06500000	1.17010000
1.06700000	0.39430000
1.06900000	0.50570000
1.07100000	0.99900000
1.07300000	0.80660000
1.07500000	1.26900000
1.07700000	0.17350000
1.07900000	0.40510000
1.08100000	1.75970000
1.08300000	1.44320000
1.08500000	0.80860000
1.08700000	1.05870000
1.08900000	1.53180000
1.09100000	1.70650000
1.09300000	0.92050000
1.09500000	1.55050000
1.09700000	0.89250000
1.09900000	1.00710000
1.10100000	0.48590000
1.10300000	0.63740000
1.10500000	1.31990000
1.10700000	1.19880000
1.10900000	1.28870000
1.11100000	0.71030000
1.11300000	1.68500000
1.11500000	0.27000000
1.11700000	0.73190000
1.11900000	1.02240000
1.12100000	0.60200000
1.12300000	1.00240000
1.12500000	1.29960000
1.12700000	1.30530000
1.12900000	0.82430000
1.13100000	1.19400000
1.13300000	1.16130000
1.13500000	0.47550000
1.13700000	1.10950000
1.13900000	0.94580000
1.14100000	0.54890000
1.14300000	1.02030000
1.14500000	0.97670000
1.14700000	1.16840000
1.14900000	0.66290000
1.15100000	0.49600000
1.15300000	1.21360000
1.15500000	1.49340000
1.15700000	0.74340000
1.15900000	0.32920000
1.16100000	1.07830000
1.16300000	0.89010000
1.16500000	1.51990000
1.16700000	1.00110000
1.16900000	1.51440000
1.17100000	0.46890000
1.17300000	1.24910000
1.17500000	0.59540000
1.17700000	0.67100000
1.17900000	0.57180000
1.18100000	1.48510000
1.18300000	0.58840000
1.18500000	0.45260000
1.18700000	0.90220000
1.18900000	0.44600000
1.19100000	0.09530000
1.19300000	0.61030000
1.19500000	1.11260000
1.19700000	0.99510000
1.19900000	1.19960000
1.20100000	0.98380000
1.20300000	0.80130000
1.20500000	1.09700000
1.20700000	1.28650000
1.20900000	1.19260000
1.21100000	0.50660000
1.21300000	1.22160000
1.21500000	0.98940000
1.21700000	1.17580000
1.21900000	1.43110000
1.22100000	1.45980000
1.22300000	1.59700000
1.22500000	0.59410000
1.22700000	-0.04150000
1.22900000	1.04070000
1.23100000	1.16960000
1.23300000	1.37800000
1.23500000	1.18650000
1.23700000	0.26040000
1.23900000	1.76340000
1.24100000	1.13510000
1.24300000	0.93060000
1.24500000	0.42640000
1.24700000	1.33050000
1.24900000	1.12880000
1.25100000	1.03030000
1.25300000	1.03580000
1.25500000	1.41610000
1.25700000	1.38070000
1.25900000	1.00310000
1.26100000	0.68290000
1.26300000	1.35910000
1.26500000	1.15140000
1.26700000	-0.04720000
1.26900000	1.06310000
1.27100000	1.66890000
1.27300000	1.52640000
1.27500000	1.99280000
1.27700000	0.61260000
1.27900000	1.00160000
1.28100000	1.61080000
1.28300000	1.36440000
1.28500000	0.70610000
1.28700000	0.97400000
1.28900000	0.43470000
1.29100000	0.59510000
1.29300000	0.88070000
1.29500000	1.47800000
1.29700000	1.61800000
1.29900000	1.05150000
1.30100000	0.86450000
1.30300000	1.36270000
1.30500000	1.58960000
1.30700000	1.00420000
1.30900000	0.42600000
1.31100000	0.30410000
1.31300000	0.81390000
1.31500000	0.93280000
1.31700000	1.36870000
1.31900000	1.64060000
1.32100000	0.98610000
1.32300000	1.16080000
1.32500000	1.46170000
1.32700000	1.07850000
1.32900000	1.69000000
1.33100000	1.36910000
1.33300000	1.02200000
1.33500000	1.46400000
1.33700000	0.73350000
1.33900000	1.69160000
1.34100000	0.43170000
1.34300000	2.20470000
1.34500000	1.24540000
1.34700000	1.11490000
1.34900000	1.96920000
1.35100000	0.36570000
1.35300000	1.11330000
1.35500000	0.87530000
1.35700000	1.11250000
1.35900000	1.42100000
1.36100000	1.63080000
1.36300000	1.45940000
1.36500000	1.32730000
1.36700000	1.68560000
1.36900000	0.88610000
1.37100000	2.06670000
1.37300000	0.50420000
1.37500000	1.10910000
1.37700000	0.59820000
1.37900000	0.98960000
1.38100000	1.39120000
1.38300000	1.25230000
1.38500000	0.51940000
1.38700000	1.46440000
1.38900000	0.92060000
1.39100000	1.19000000
1.39300000	-0.02260000
1.39500000	1.13000000
1.39700000	1.34310000
1.39900000	0.71440000
1.40100000	1.01850000
1.40300000	1.79300000
1.40500000	0.54410000
1.40700000	1.02060000
1.40900000	1.06450000
1.41100000	2.30110000
1.41300000	1.43460000
1.41500000	0.66770000
1.41700000	0.89870000
1.41900000	0.96430000
1.42100000	1.20510000
1.42300000	1.27880000
1.42500000	1.42300000
1.42700000	0.25180000
1.42900000	1.41410000
1.43100000	1.52700000
1.43300000	0.64340000
1.43500000	0.40790000
1.43700000	1.02340000
1.43900000	1.03600000
1.44100000	1.63120000
1.44300000	1.15830000
1.44500000	1.31840000
1.44700000	1.16420000
1.44900000	0.79040000
1.45100000	1.34680000
1.45300000	1.53820000
1.45500000	1.54590000
1.45700000	0.53620000
1.45900000	1.51260000
1.46100000	1.38910000
1.46300000	1.66470000
1.46500000	1.66910000
1.46700000	1.34250000
1.46900000	0.94360000
1.47100000	0.85430000
1.47300000	1.42600000
1.47500000	1.25230000
1.47700000	1.17240000
1.47900000	1.24130000
1.48100000	1.21510000
1.48300000	0.87810000
1.48500000	0.63830000
1.48700000	1.89480000
1.48900000	1.90090000
1.49100000	1.48360000
1.49300000	1.96320000
1.49500000	0.92120000
1.49700000	1.11170000
1.49900000	1.95680000
1.50100000	1.60080000
1.50300000	1.51700000
1.50500000	0.55760000
1.50700000	1.28770000
1.50900000	0.77310000
1.51100000	1.53270000
1.51300000	0.93780000
1.51500000	1.07120000
1.51700000	0.50080000
1.51900000	0.95390000
1.52100000	0.96160000
1.52300000	1.66560000
1.52500000	1.21500000
1.52700000	1.15930000
1.52900000	1.12270000
1.53100000	1.45600000
1.53300000	1.89360000
1.53500000	0.83710000
1.53700000	1.07930000
1.53900000	0.39700000
1.54100000	0.86070000
1.54300000	1.03040000
1.54500000	0.87720000
1.54700000	2.05100000
1.54900000	1.36490000
1.55100000	1.42680000
1.55300000	1.66600000
1.55500000	1.29060000
1.55700000	1.13360000
1.55900000	1.01670000
1.56100000	1.51510000
1.56300000	1.11550000
1.56500000	0.20110000
1.56700000	0.55460000
1.56900000	1.38790000
1.57100000	1.03140000
1.57300000	1.12900000
