#Time	Etot_1
1.00100000	0.00000000
1.00300000	-0.01200000
1.00500000	-2.29480000
1.00700000	-0.44170000
1.00900000	-3.89940000
1.01100000	-0.54810000
1.01300000	-0.64470000
1.01500000	0.47200000
1.01700000	2.44160000
1.01900000	-1.94800000
1.02100000	-0.52420000
1.02300000	-1.05780000
1.02500000	-2.70490000
1.02700000	-2.05220000
1.02900000	-0.64250000
1.03100000	-3.45430000
1.03300000	-3.14530000
1.03500000	-2.22500000
1.03700000	1.87090000
1.03900000	-0.62750000
1.04100000	-1.21920000
1.04300000	-2.88100000
1.04500000	-3.12340000
1.04700000	-1.90460000
1.04900000	-1.63340000
1.05100000	-2.70500000
1.05300000	-1.36170000
1.05500000	-1.12600000
1.05700000	0.70500000
1.05900000	-2.88320000
1.06100000	0.31930000
1.06300000	-1.79250000
1.06500000	1.11320000
1.06700000	-0.65390000
1.06900000	-3.15330000
1.07100000	-2.19980000
1.07300000	-0.28260000
1.07500000	-3.63290000
1.07700000	-3.46650000
1.07900000	-3.59640000
1.08100000	-4.62640000
1.08300000	-2.79570000
1.08500000	-4.43990000
1.08700000	-0.79540000
1.08900000	-4.05480000
1.09100000	-3.80260000
1.09300000	0.15140000
1.09500000	-3.48640000
1.09700000	-3.29150000
1.09900000	-3.02120000
1.10100000	-2.67900000
1.10300000	-1.48150000
1.10500000	0.04540000
1.10700000	-3.23410000
1.10900000	-2.52240000
1.11100000	-1.27850000
1.11300000	-1.61120000
1.11500000	-0.75000000
1.11700000	-2.77280000
1.11900000	-2.31140000
1.12100000	-2.60270000
1.12300000	-0.96270000
1.12500000	-1.74510000
1.12700000	-0.82410000
1.12900000	-2.06480000
1.13100000	-0.26110000
1.13300000	-0.63230000
1.13500000	-4.48110000
1.13700000	-3.77700000
1.13900000	-3.10780000
1.14100000	-4.74810000
1.14300000	-5.66680000
1.14500000	-4.77320000
1.14700000	-5.13900000
1.14900000	-3.56030000
1.15100000	-4.89540000
1.15300000	-1.80170000
1.15500000	-0.67660000
1.15700000	-1.25580000
1.15900000	-3.32480000
1.16100000	-3.06200000
1.16300000	-1.95880000
1.16500000	-5.04760000
1.16700000	-1.13310000
1.16900000	-2.28480000
1.17100000	-3.29370000
1.17300000	-3.15790000
1.17500000	-2.95040000
1.17700000	-2.44420000
1.17900000	1.74720000
1.18100000	-2.11310000
1.18300000	-4.74060000
1.18500000	-1.97830000
1.18700000	-3.40770000
1.18900000	-1.61220000
1.19100000	-3.95340000
1.19300000	-4.01760000
1.19500000	-3.47590000
1.19700000	-1.24010000
1.19900000	-1.22830000
1.20100000	1.22340000
1.20300000	-4.30170000
1.20500000	-2.06590000
1.20700000	-0.77400000
1.20900000	0.55590000
1.21100000	-0.23670000
1.21300000	-3.50260000
1.21500000	-0.61220000
1.21700000	-1.82740000
1.21900000	-1.27660000
1.22100000	-1.23600000
1.22300000	-2.94650000
1.22500000	0.51960000
1.22700000	0.06850000
1.22900000	-0.25460000
1.23100000	1.66940000
1.23300000	0.42870000
1.23500000	-1.04290000
1.23700000	-2.62430000
1.23900000	-0.73730000
1.24100000	0.57180000
1.24300000	1.00870000
1.24500000	-2.01730000
1.24700000	-0.11780000
1.24900000	-0.83620000
1.25100000	-1.36150000
1.25300000	1.42960000
1.25500000	0.29040000
1.25700000	0.52830000
1.25900000	-0.91660000
1.26100000	1.47590000
1.26300000	1.63580000
1.26500000	-1.29800000
1.26700000	0.05170000
1.26900000	0.74740000
1.27100000	0.43730000
1.27300000	-1.56480000
1.27500000	1.47700000
1.27700000	2.89840000
1.27900000	1.23860000
1.28100000	-0.01680000
1.28300000	-1.17690000
1.28500000	0.91900000
1.28700000	1.64140000
1.28900000	-0.32760000
1.29100000	0.05080000
1.29300000	1.63790000
1.29500000	2.91860000
1.29700000	0.28930000
1.29900000	0.57010000
1.30100000	3.37640000
1.30300000	0.53840000
1.30500000	-2.67690000
1.30700000	-0.88180000
1.30900000	0.47580000
1.31100000	0.42000000
1.31300000	-1.75520000
1.31500000	0.76700000
1.31700000	-0.49040000
1.31900000	-1.69330000
1.32100000	-0.49700000
1.32300000	-4.08060000
1.32500000	-1.35220000
1.32700000	-2.79120000
1.32900000	-2.29120000
1.33100000	-1.64310000
1.33300000	-1.52360000
1.33500000	-2.07430000
1.33700000	-1.91480000
1.33900000	-1.89150000
1.34100000	-1.25060000
1.34300000	-1.11580000
1.34500000	-1.21110000
1.34700000	-0.59610000
1.34900000	1.45870000
1.35100000	-0.68390000
1.35300000	-0.04800000
1.35500000	0.48100000
1.35700000	-1.54580000
1.35900000	-2.44190000
1.36100000	-1.66250000
1.36300000	0.71000000
1.36500000	0.25960000
1.36700000	4.01290000
1.36900000	-1.19650000
1.37100000	-0.34340000
1.37300000	-2.69230000
1.37500000	-0.96870000
1.37700000	-0.43100000
1.37900000	-3.24840000
1.38100000	0.12160000
1.38300000	0.25150000
1.38500000	1.02590000
1.38700000	-0.39040000
1.38900000	-1.55170000
1.39100000	-1.33180000
1.39300000	-1.09650000
1.39500000	0.18710000
1.39700000	0.51730000
1.39900000	-0.50230000
1.40100000	-0.16870000
1.40300000	-0.18160000
1.40500000	-0.52740000
1.40700000	-1.73590000
1.40900000	0.03050000
1.41100000	-2.33260000
1.41300000	-0.32830000
1.41500000	-0.89110000
1.41700000	0.42240000
1.41900000	-2.97440000
1.42100000	0.61420000
1.42300000	-0.09420000
1.42500000	-0.06240000
1.42700000	-1.68990000
1.42900000	-0.46770000
1.43100000	-0.06590000
1.43300000	-1.48920000
1.43500000	2.17500000
1.43700000	-0.30610000
1.43900000	-2.89250000
1.44100000	2.50890000
1.44300000	1.05170000
1.44500000	1.25120000
1.44700000	-1.95190000
1.44900000	-0.71100000
1.45100000	-1.81850000
1.45300000	0.67990000
1.45500000	0.50140000
1.45700000	0.47300000
1.45900000	-2.70240000
1.46100000	0.36770000
1.46300000	0.98790000
1.46500000	0.23570000
1.46700000	0.25310000
1.46900000	1.09030000
1.47100000	-0.54390000
1.47300000	1.42050000
1.47500000	0.50730000
1.47700000	-1.92140000
1.47900000	0.14230000
1.48100000	-0.95680000
1.48300000	2.55130000
1.48500000	1.06060000
1.48700000	-0.25840000
1.48900000	4.28130000
1.49100000	1.38710000
1.49300000	1.84250000
1.49500000	-0.92820000
1.49700000	-3.13900000
1.49900000	-1.32870000
1.50099900	0.66210000
1.50299900	-4.04170000
1.50499900	1.36650000
1.50699900	-1.92520000
1.50899900	0.85300000
1.51099900	1.78250000
1.51299900	-2.90690000
1.51499900	0.27310000
1.51699900	-0.93110000
1.51899900	-0.41400000
1.52099900	1.91140000
1.52299900	3.28340000
1.52499900	2.04350000
1.52699900	0.99960000
1.52899900	-0.40480000
1.53099900	-0.42930000
1.53299900	-0.42910000
1.53499900	0.10850000
1.53699900	0.86320000
1.53899900	-0.11490000
1.54099900	1.88080000
1.54299900	0.00220000
1.54499900	1.60840000
1.54699900	-0.64220000
1.54899900	-0.71790000
1.55099900	0.25690000
1.55299900	0.95990000
1.55499900	-0.60350000
1.55699900	0.49850000
1.55899900	-3.33740000
1.56099900	1.71020000
1.56299900	-0.92690000
1.56499900	-0.80420000
1.56699900	0.27920000
1.56899900	1.58040000
1.57099900	1.18720000
1.57299900	2.40210000
1.57499900	1.81080000
1.57699900	-0.30840000
1.57899900	2.80110000
1.58099900	0.83540000
1.58299900	0.99240000
1.58499900	0.76920000
1.58699900	-1.00220000
1.58899900	0.81780000
1.59099900	1.50850000
1.59299900	3.33500000
1.59499900	1.58400000
1.59699900	2.07040000
1.59899900	2.52680000
1.60099900	1.82750000
1.60299900	2.36780000
1.60499900	-1.01550000
1.60699900	-1.42460000
1.60899900	1.82960000
1.61099900	3.57030000
1.61299900	2.53610000
1.61499900	3.01570000
1.61699900	2.88260000
1.61899900	2.59100000
1.62099900	3.69150000
1.62299900	3.42270000
1.62499900	5.50030000
1.62699900	3.51720000
1.62899900	1.90900000
1.63099900	1.83550000
1.63299900	0.72980000
1.63499900	3.00110000
1.63699900	2.36130000
1.63899900	-1.98630000
1.64099900	-0.50520000
1.64299900	0.60750000
1.64499900	3.31900000
1.64699900	4.82600000
1.64899900	-1.17290000
1.65099900	1.17260000
1.65299900	-0.25250000
1.65499900	0.33080000
1.65699900	1.14680000
1.65899900	-1.28480000
1.66099900	4.37340000
1.66299900	-0.79410000
1.66499900	-1.32190000
1.66699900	-0.19900000
1.66899900	2.40240000
1.67099900	-3.06300000
1.67299900	-4.41860000
1.67499900	-0.63910000
1.67699900	1.81510000
1.67899900	0.83620000
1.68099900	-0.42820000
1.68299900	0.01210000
1.68499900	-1.21610000
1.68699900	-2.28330000
1.68899900	0.77020000
1.69099900	0.37080000
1.69299900	0.08700000
1.69499900	-0.97510000
1.69699900	-1.71220000
1.69899900	1.06970000
1.70099900	2.26770000
1.70299900	-1.05370000
1.70499900	-1.10100000
1.70699900	0.78400000
1.70899900	0.65130000
1.71099900	-3.10140000
1.71299900	1.71570000
1.71499900	1.45890000
1.71699900	-1.85050000
1.71899900	-1.98850000
1.72099900	0.45250000
1.72299900	-0.72450000
1.72499900	-0.14070000
1.72699900	1.40740000
1.72899900	0.65620000
1.73099900	3.87670000
1.73299900	0.72500000
1.73499900	0.70460000
1.73699900	1.54600000
1.73899900	0.76820000
1.74099900	1.20400000
1.74299900	0.19220000
1.74499900	-2.58380000
1.74699900	-0.08080000
1.74899900	1.84540000
1.75099900	0.09850000
1.75299900	-1.03180000
1.75499900	-1.85510000
1.75699900	-1.59840000
1.75899900	0.46610000
1.76099900	0.96910000
1.76299900	2.33340000
1.76499900	-1.55240000
1.76699900	2.23890000
1.76899900	-0.43940000
1.77099900	-0.29900000
1.77299900	1.23430000
1.77499900	-2.62830000
1.77699900	-0.09280000
1.77899900	-1.06870000
1.78099900	0.21830000
1.78299900	-0.21890000
1.78499900	1.33790000
1.78699900	0.55250000
1.78899900	3.21380000
1.79099900	0.49800000
1.79299900	1.83470000
1.79499900	0.02950000
1.79699900	-1.65260000
1.79899900	-0.06700000
1.80099900	-0.22960000
1.80299900	0.09210000
1.80499900	1.63230000
1.80699900	2.03960000
1.80899900	0.51990000
1.81099900	-0.31270000
1.81299900	2.47980000
1.81499900	-0.03450000
1.81699900	-1.60790000
1.81899900	0.65010000
1.82099900	-1.05220000
1.82299900	0.07880000
1.82499900	-2.83500000
1.82699900	2.17100000
1.82899900	0.67210000
1.83099900	-0.09970000
1.83299900	-0.33370000
1.83499900	3.81630000
1.83699900	-0.70870000
1.83899900	1.67140000
1.84099900	0.89670000
1.84299900	1.09800000
1.84499900	1.14070000
1.84699900	-1.06360000
1.84899900	-1.05450000
1.85099900	2.22060000
1.85299900	3.01580000
1.85499900	1.72980000
1.85699900	0.87350000
1.85899900	0.74180000
1.86099900	0.66530000
1.86299900	0.82730000
1.86499900	1.28640000
1.86699900	1.88020000
1.86899900	-0.00180000
1.87099900	1.54950000
1.87299900	0.16080000
1.87499900	0.73150000
1.87699900	0.16310000
1.87899900	1.69350000
1.88099900	-0.24880000
1.88299900	-0.71650000
1.88499900	-0.75940000
1.88699900	3.74560000
1.88899900	1.69410000
1.89099900	2.48690000
1.89299900	1.81200000
1.89499900	0.77790000
1.89699900	2.83530000
1.89899900	-0.99390000
1.90099900	-0.66720000
1.90299900	0.34330000
1.90499900	2.85280000
1.90699900	2.11250000
1.90899900	1.93700000
1.91099900	5.09350000
1.91299900	0.45840000
1.91499900	0.21980000
1.91699900	2.10260000
1.91899900	1.77620000
1.92099900	1.53830000
1.92299900	1.88830000
1.92499900	1.61410000
1.92699900	3.30180000
1.92899900	2.92900000
1.93099900	3.55720000
1.93299900	1.09470000
1.93499900	3.25760000
1.93699900	2.73640000
1.93899900	3.28050000
1.94099900	2.11130000
1.94299900	3.03070000
1.94499900	-0.38730000
1.94699900	-1.47920000
1.94899900	3.27950000
1.95099900	0.75370000
1.95299900	0.69840000
1.95499900	4.81420000
1.95699900	2.29990000
1.95899900	1.91390000
1.96099900	0.61260000
1.96299900	1.79090000
1.96499900	1.53650000
1.96699900	0.65580000
1.96899900	6.17720000
1.97099900	4.54890000
1.97299900	1.89050000
1.97499900	4.07430000
1.97699900	2.25850000
1.97899900	-0.24870000
1.98099900	3.37650000
1.98299900	0.52220000
1.98499900	2.94430000
1.98699900	3.69670000
1.98899900	2.54210000
1.99099900	1.14000000
1.99299900	2.46110000
1.99499900	2.80860000
1.99699900	1.60700000
1.99899900	3.65150000
