#Time	Etot_1
1.00100000	0.00000000
1.00300000	-2.10400000
1.00500000	-1.49980000
1.00700000	-2.27680000
1.00900000	-4.25090000
1.01100000	-1.77160000
1.01300000	-1.68490000
1.01500000	-3.14810000
1.01700000	-2.31760000
1.01900000	-1.50600000
1.02100000	-2.25440000
1.02300000	-1.38780000
1.02500000	-2.37250000
1.02700000	-2.40750000
1.02900000	-2.39940000
1.03100000	-1.67130000
1.03300000	-2.09190000
1.03500000	-1.65250000
1.03700000	-2.98820000
1.03900000	-2.38240000
1.04100000	-2.06260000
1.04300000	-2.87430000
1.04500000	-1.36490000
1.04700000	-2.06130000
1.04900000	-4.30690000
1.05100000	-2.27680000
1.05300000	-1.84970000
1.05500000	-3.26010000
1.05700000	-1.86600000
1.05900000	-3.02520000
1.06100000	-0.85800000
1.06300000	-4.63630000
1.06500000	-2.55580000
1.06700000	-2.58810000
1.06900000	-2.12730000
1.07100000	-2.47850000
1.07300000	-2.45440000
1.07500000	-3.22630000
1.07700000	-1.88750000
1.07900000	-2.08970000
1.08100000	-2.21900000
1.08300000	-1.66090000
1.08500000	-2.42790000
1.08700000	-1.30050000
1.08900000	-1.22280000
1.09100000	0.66620000
1.09300000	-1.71920000
1.09500000	-0.07260000
1.09700000	-3.46350000
1.09900000	-1.32900000
1.10100000	-3.05320000
1.10300000	-1.81820000
1.10500000	-2.00760000
1.10700000	-0.74050000
1.10900000	-0.48990000
1.11100000	-1.60580000
1.11300000	-0.98350000
1.11500000	-0.51800000
1.11700000	-1.38760000
1.11900000	-0.89070000
1.12100000	-2.94000000
1.12300000	-1.44110000
1.12500000	-1.14430000
1.12700000	-2.83060000
1.12900000	0.44090000
1.13100000	-2.20130000
1.13300000	-0.69410000
1.13500000	-1.88650000
1.13700000	-1.53450000
1.13900000	-0.34660000
1.14100000	-0.00870000
1.14300000	1.12490000
1.14500000	-1.43660000
1.14700000	0.82530000
1.14900000	-0.14350000
1.15100000	-1.60750000
1.15300000	0.89470000
1.15500000	-1.55680000
1.15700000	-0.54230000
1.15900000	-0.50660000
1.16100000	-0.16490000
1.16300000	-1.93600000
1.16500000	-0.86400000
1.16700000	0.76410000
1.16900000	-0.00690000
1.17100000	-1.15060000
1.17300000	-0.13850000
1.17500000	-1.06740000
1.17700000	-1.01620000
1.17900000	0.27250000
1.18100000	-1.56040000
1.18300000	-1.80180000
1.18500000	-1.70550000
1.18700000	0.40000000
1.18900000	-1.97560000
1.19100000	-0.88280000
1.19300000	-2.12920000
1.19500000	-1.65500000
1.19700000	0.23770000
1.19900000	-1.26840000
1.20100000	-0.34450000
1.20300000	-1.78850000
1.20500000	-2.82590000
1.20700000	-1.87560000
1.20900000	0.34050000
1.21100000	-1.58480000
1.21300000	-0.77940000
1.21500000	-0.15430000
1.21700000	-0.86520000
1.21900000	-0.34870000
1.22100000	-1.61170000
1.22300000	-0.98550000
1.22500000	-1.72530000
1.22700000	-2.49820000
1.22900000	-1.08530000
1.23100000	-0.75950000
1.23300000	-0.25260000
1.23500000	-1.45670000
1.23700000	-1.19300000
1.23900000	-0.72110000
1.24100000	-0.13690000
1.24300000	-0.12610000
1.24500000	-1.19840000
1.24700000	-0.64610000
1.24900000	1.66190000
1.25100000	0.64840000
1.25300000	0.96940000
1.25500000	1.41150000
1.25700000	1.48350000
1.25900000	0.50290000
1.26100000	-1.05450000
1.26300000	-0.68970000
1.26500000	-0.84110000
1.26700000	0.83830000
1.26900000	-0.41820000
1.27100000	-1.61670000
1.27300000	-0.46920000
1.27500000	-0.19320000
1.27700000	0.46760000
1.27900000	-0.46750000
1.28100000	-0.46970000
1.28300000	-0.83930000
1.28500000	-0.82460000
1.28700000	0.48180000
1.28900000	2.24360000
1.29100000	-2.93020000
1.29300000	1.69180000
1.29500000	0.01210000
1.29700000	0.38400000
1.29900000	0.51880000
1.30100000	-1.12930000
1.30300000	1.06080000
1.30500000	-1.24630000
1.30700000	-0.46900000
1.30900000	0.74440000
1.31100000	1.45000000
1.31300000	3.08680000
1.31500000	0.20600000
1.31700000	1.20240000
1.31900000	0.86070000
1.32100000	0.15140000
1.32300000	2.66670000
1.32500000	0.88440000
1.32700000	0.81330000
1.32900000	1.28190000
1.33100000	2.87480000
1.33300000	1.94580000
1.33500000	0.35950000
1.33700000	0.22620000
1.33900000	1.30100000
1.34100000	0.52220000
1.34300000	0.87670000
1.34500000	1.70450000
1.34700000	2.26380000
1.34900000	0.61230000
1.35100000	0.02660000
1.35300000	1.41300000
1.35500000	2.58210000
1.35700000	1.77050000
1.35900000	2.27830000
1.36100000	-0.50160000
1.36300000	1.07220000
1.36500000	0.35830000
1.36700000	1.10430000
1.36900000	1.25680000
1.37100000	1.48240000
1.37300000	0.95250000
1.37500000	-0.15690000
1.37700000	1.12020000
1.37900000	0.42630000
1.38100000	0.81760000
1.38300000	1.02820000
1.38500000	1.70060000
1.38700000	-0.54160000
1.38900000	-0.48890000
1.39100000	1.06480000
1.39300000	1.18110000
1.39500000	0.78300000
1.39700000	1.29080000
1.39900000	0.18190000
1.40100000	1.41470000
1.40300000	-0.61090000
1.40500000	0.65660000
1.40700000	1.74900000
1.40900000	2.21660000
1.41100000	1.04060000
1.41300000	3.61930000
1.41500000	1.56090000
1.41700000	1.79720000
1.41900000	1.53570000
1.42100000	1.03380000
1.42300000	1.04360000
1.42500000	0.60640000
1.42700000	1.84390000
1.42900000	2.19210000
1.43100000	1.76100000
1.43300000	2.34500000
1.43500000	2.04640000
1.43700000	0.34130000
1.43900000	-0.38950000
1.44100000	0.54760000
1.44300000	1.09650000
1.44500000	-0.32720000
1.44700000	0.73280000
1.44900000	1.51260000
1.45100000	1.56530000
1.45300000	0.46600000
1.45500000	0.14440000
1.45700000	1.54370000
1.45900000	1.79810000
1.46100000	0.77860000
1.46300000	1.79530000
1.46500000	2.35290000
1.46700000	0.30920000
1.46900000	0.47920000
1.47100000	2.35020000
1.47300000	1.04180000
1.47500000	1.03140000
1.47700000	1.30390000
1.47900000	1.05970000
1.48100000	2.25520000
1.48300000	2.24080000
1.48500000	1.94990000
1.48700000	1.23290000
1.48900000	1.60410000
1.49100000	0.93820000
1.49300000	0.69890000
1.49500000	2.08420000
1.49700000	2.86340000
1.49900000	2.39630000
1.50100000	3.25880000
1.50300000	1.25790000
1.50500000	2.22220000
1.50700000	4.48490000
1.50900000	3.19070000
1.51100000	2.48960000
1.51300000	3.62450000
1.51500000	2.39140000
1.51700000	3.05690000
1.51900000	2.14510000
1.52100000	3.72650000
1.52300000	1.33200000
1.52500000	1.59980000
