#Time	Etot_1
1.00100000	0.00000000
1.00300000	-1.59470000
1.00500000	-1.81700000
1.00700000	-2.60540000
1.00900000	-2.53060000
1.01100000	-1.19340000
1.01300000	-2.33880000
1.01500000	-2.17400000
1.01700000	-2.41500000
1.01900000	-1.99190000
1.02100000	-1.38650000
1.02300000	-1.92770000
1.02500000	-1.91500000
1.02700000	-2.41520000
1.02900000	-2.17000000
1.03100000	-2.07240000
1.03300000	-1.47200000
1.03500000	-2.07620000
1.03700000	-3.07790000
1.03900000	-2.32920000
1.04100000	-2.20420000
1.04300000	-1.56530000
1.04500000	-1.95590000
1.04700000	-2.09000000
1.04900000	-2.66240000
1.05100000	-1.79180000
1.05300000	-2.00390000
1.05500000	-2.12030000
1.05700000	-2.09610000
1.05900000	-2.19560000
1.06100000	-2.96640000
1.06300000	-2.00950000
1.06500000	-1.91800000
1.06700000	-1.59240000
1.06900000	-2.28430000
1.07100000	-2.89420000
1.07300000	-1.99020000
1.07500000	-2.07370000
1.07700000	-2.31680000
1.07900000	-2.72400000
1.08100000	-2.53860000
1.08300000	-2.59050000
1.08500000	-2.18560000
1.08700000	-1.71350000
1.08900000	-2.18150000
1.09100000	-2.59550000
1.09300000	-2.47640000
1.09500000	-1.44290000
1.09700000	-2.27660000
1.09900000	-3.18080000
1.10100000	-2.08740000
1.10300000	-1.92520000
1.10500000	-2.28700000
1.10700000	-2.62710000
1.10900000	-2.77980000
1.11100000	-2.85940000
1.11300000	-2.00460000
1.11500000	-1.76000000
1.11700000	-2.63790000
1.11900000	-2.46080000
1.12100000	-2.43960000
1.12300000	-1.74250000
1.12500000	-2.26250000
1.12700000	-2.34360000
1.12900000	-1.86320000
1.13100000	-2.78690000
1.13300000	-1.77260000
1.13500000	-1.97850000
1.13700000	-2.20900000
1.13900000	-3.62810000
1.14100000	-2.45180000
1.14300000	-3.07800000
1.14500000	-2.16740000
1.14700000	-2.64880000
1.14900000	-3.12840000
1.15100000	-3.19390000
1.15300000	-2.38210000
1.15500000	-2.57490000
1.15700000	-2.49350000
1.15900000	-2.56380000
1.16100000	-1.74150000
1.16300000	-2.13800000
1.16500000	-2.10500000
1.16700000	-2.32180000
1.16900000	-2.80790000
1.17100000	-2.65390000
1.17300000	-2.05490000
1.17500000	-2.38740000
1.17700000	-1.29020000
1.17900000	-2.80010000
1.18100000	-1.88850000
1.18300000	-2.43290000
1.18500000	-2.59400000
1.18700000	-2.93020000
1.18900000	-2.36860000
1.19100000	-1.83030000
1.19300000	-1.55780000
1.19500000	-2.31080000
1.19700000	-2.10920000
1.19900000	-2.39870000
1.20100000	-2.45100000
1.20300000	-2.92050000
1.20500000	-2.76590000
1.20700000	-3.42260000
1.20900000	-2.02190000
1.21100000	-2.24280000
1.21300000	-2.01440000
1.21500000	-2.28760000
1.21700000	-2.06170000
1.21900000	-2.56190000
1.22100000	-1.61450000
1.22300000	-3.02280000
1.22500000	-2.14240000
1.22700000	-2.12630000
1.22900000	-2.80670000
1.23100000	-2.42420000
1.23300000	-1.96920000
1.23500000	-2.60880000
1.23700000	-1.99410000
1.23900000	-2.94790000
1.24100000	-2.60090000
1.24300000	-2.03120000
1.24500000	-1.34350000
1.24700000	-2.01660000
1.24900000	-2.74220000
1.25100000	-2.68040000
1.25300000	-2.21110000
1.25500000	-2.40150000
1.25700000	-2.47580000
1.25900000	-2.90880000
1.26100000	-2.20660000
1.26300000	-2.27170000
1.26500000	-2.26420000
1.26700000	-2.24400000
1.26900000	-2.85500000
1.27100000	-2.40420000
1.27300000	-2.91960000
1.27500000	-2.23750000
1.27700000	-2.68940000
1.27900000	-1.51960000
1.28100000	-1.63580000
1.28300000	-1.84840000
1.28500000	-2.91760000
1.28700000	-2.53360000
1.28900000	-0.82920000
1.29100000	-2.33610000
1.29300000	-2.44440000
1.29500000	-1.78550000
1.29700000	-2.15350000
1.29900000	-2.33300000
1.30100000	-2.95600000
1.30300000	-2.29280000
1.30500000	-2.57040000
1.30700000	-2.79110000
1.30900000	-2.80210000
1.31100000	-1.79930000
1.31300000	-2.33610000
1.31500000	-2.41480000
1.31700000	-3.20010000
1.31900000	-1.94080000
1.32100000	-2.45580000
1.32300000	-2.32880000
1.32500000	-2.21470000
1.32700000	-2.23110000
1.32900000	-1.76660000
1.33100000	-2.26550000
1.33300000	-2.08600000
1.33500000	-2.53160000
1.33700000	-2.34200000
1.33900000	-1.43520000
1.34100000	-2.76800000
1.34300000	-2.06250000
1.34500000	-1.56290000
1.34700000	-2.44540000
1.34900000	-2.81540000
1.35100000	-2.16010000
1.35300000	-1.64060000
1.35500000	-1.98310000
1.35700000	-1.54740000
1.35900000	-2.26540000
1.36100000	-1.59130000
1.36300000	-2.12280000
1.36500000	-2.22660000
1.36700000	-2.24080000
1.36900000	-2.12360000
1.37100000	-1.64400000
1.37300000	-1.44060000
1.37500000	-1.71360000
1.37700000	-2.29260000
1.37900000	-1.98230000
1.38100000	-1.93760000
1.38300000	-1.86570000
1.38500000	-2.13320000
1.38700000	-2.21950000
1.38900000	-2.10170000
1.39100000	-2.67130000
1.39300000	-1.63630000
1.39500000	-1.09870000
1.39700000	-1.78960000
1.39900000	-1.49000000
1.40100000	-1.25580000
1.40300000	-2.17250000
1.40500000	-1.81930000
1.40700000	-1.66760000
1.40900000	-1.71750000
1.41100000	-1.74460000
1.41300000	-1.21940000
1.41500000	-2.15910000
1.41700000	-2.12950000
1.41900000	-2.25520000
1.42100000	-2.34040000
1.42300000	-2.32610000
1.42500000	-2.35080000
1.42700000	-2.55870000
1.42900000	-2.00830000
1.43100000	-1.25420000
1.43300000	-1.85760000
1.43500000	-1.29780000
1.43700000	-1.70810000
1.43900000	-1.21140000
1.44100000	-1.16290000
1.44300000	-1.84870000
1.44500000	-1.80020000
1.44700000	-2.71950000
1.44900000	-2.12790000
1.45100000	-2.19610000
1.45300000	-2.43690000
1.45500000	-0.82200000
1.45700000	-2.15010000
1.45900000	-0.77800000
