#Time	Etot_1
1.00100000	0.00000000
1.00300000	-3.03480000
1.00500000	-2.50080000
1.00700000	-4.92690000
1.00900000	-4.57840000
1.01100000	-3.12580000
1.01300000	-1.77320000
1.01500000	-2.98080000
1.01700000	-2.81850000
1.01900000	-1.72820000
1.02100000	-3.41800000
1.02300000	-2.61280000
1.02500000	-3.46770000
1.02700000	-2.51710000
1.02900000	-3.61820000
1.03100000	-1.93520000
1.03300000	-2.92750000
1.03500000	-2.66220000
1.03700000	-1.84080000
1.03900000	-1.77480000
1.04100000	-2.05880000
1.04300000	-1.18410000
1.04500000	-2.20680000
1.04700000	-1.56950000
1.04900000	-3.06680000
1.05100000	-1.64810000
1.05300000	-2.44930000
1.05500000	-2.84270000
1.05700000	-2.16190000
1.05900000	-2.94830000
1.06100000	-2.24180000
1.06300000	-2.18650000
1.06500000	-1.17660000
1.06700000	-0.56780000
1.06900000	-1.57040000
1.07100000	-0.09550000
1.07300000	-1.50740000
1.07500000	-2.25620000
1.07700000	-0.87770000
1.07900000	-1.83930000
1.08100000	-2.40720000
1.08300000	-1.30060000
1.08500000	-1.51700000
1.08700000	-1.55370000
1.08900000	-1.22880000
1.09100000	-2.58760000
1.09300000	-1.96540000
1.09500000	-1.99580000
1.09700000	-0.38990000
1.09900000	-2.43990000
1.10100000	-1.74250000
1.10300000	-1.22180000
1.10500000	-1.86230000
1.10700000	-1.24530000
1.10900000	-2.23560000
1.11100000	-1.91950000
1.11300000	-0.68820000
1.11500000	-1.29280000
1.11700000	-1.46830000
1.11900000	-1.83410000
1.12100000	-1.17290000
1.12300000	-1.78400000
1.12500000	-1.22610000
1.12700000	-2.23550000
1.12900000	-2.04830000
1.13100000	-2.02560000
1.13300000	-1.29180000
1.13500000	-2.93720000
1.13700000	-1.89380000
1.13900000	-2.68260000
1.14100000	-2.86060000
1.14300000	-1.12470000
1.14500000	-1.03130000
1.14700000	-2.02320000
1.14900000	-0.53680000
1.15100000	-1.21540000
1.15300000	-2.55560000
1.15500000	-1.56990000
1.15700000	0.14980000
1.15900000	-1.51410000
1.16100000	-1.29840000
1.16300000	-2.01180000
1.16500000	-1.23580000
1.16700000	-0.42700000
1.16900000	-0.70170000
1.17100000	-2.38160000
1.17300000	-1.37770000
1.17500000	-0.99560000
1.17700000	-1.03780000
1.17900000	-0.39370000
1.18100000	-1.43110000
1.18300000	-1.54800000
1.18500000	-0.33660000
1.18700000	-0.93060000
1.18900000	-1.54260000
1.19100000	-1.71780000
1.19300000	0.04330000
1.19500000	-0.95270000
1.19700000	0.14700000
1.19900000	-1.31270000
1.20100000	-0.75830000
1.20300000	-1.55480000
1.20500000	-0.53360000
1.20700000	-0.06170000
1.20900000	-1.58980000
1.21100000	-0.45730000
1.21300000	-0.54410000
1.21500000	0.49800000
1.21700000	-0.22820000
1.21900000	0.04450000
1.22100000	0.73020000
1.22300000	0.76450000
1.22500000	-0.14640000
1.22700000	-1.46450000
1.22900000	0.40870000
1.23100000	-0.57080000
1.23300000	0.85020000
1.23500000	0.55670000
1.23700000	0.89430000
1.23900000	-0.05060000
1.24100000	-0.34020000
1.24300000	-0.69240000
1.24500000	-0.88920000
1.24700000	0.09730000
1.24900000	-0.52840000
1.25100000	-1.14340000
1.25300000	0.98120000
1.25500000	-1.19530000
1.25700000	-0.65530000
1.25900000	-0.77940000
1.26100000	-0.17710000
1.26300000	-1.49410000
1.26500000	-0.17730000
1.26700000	-0.12330000
1.26900000	-0.82680000
1.27100000	-0.03500000
1.27300000	-1.16600000
1.27500000	-0.68390000
1.27700000	-0.09390000
1.27900000	-0.78190000
1.28100000	-0.29930000
1.28300000	-0.05950000
1.28500000	-0.02040000
1.28700000	-1.01050000
1.28900000	-0.17650000
1.29100000	-0.60080000
1.29300000	-0.70540000
1.29500000	-1.45640000
1.29700000	-1.63430000
1.29900000	-0.87780000
1.30100000	-2.29710000
1.30300000	-0.50350000
1.30500000	-0.46310000
1.30700000	-2.20360000
1.30900000	0.46450000
1.31100000	-0.88660000
1.31300000	-1.87160000
1.31500000	-1.11110000
1.31700000	-0.40450000
1.31900000	-0.09480000
1.32100000	0.14890000
1.32300000	-1.33720000
1.32500000	-0.20570000
1.32700000	0.25910000
1.32900000	-1.11300000
1.33100000	0.53780000
1.33300000	-0.26880000
1.33500000	-0.28100000
1.33700000	0.92480000
1.33900000	-0.99530000
1.34100000	0.30850000
1.34300000	-1.54960000
1.34500000	-0.58450000
1.34700000	0.11270000
1.34900000	-1.01500000
1.35100000	-1.51850000
1.35300000	-0.83130000
1.35500000	-0.32170000
1.35700000	-1.25840000
1.35900000	-1.16790000
1.36100000	-0.13320000
1.36300000	0.56360000
1.36500000	0.11930000
1.36700000	-0.27700000
1.36900000	-0.81360000
1.37100000	-0.08830000
1.37300000	-2.62520000
1.37500000	-1.25840000
1.37700000	-0.91500000
1.37900000	-0.22090000
1.38100000	-0.39230000
1.38300000	0.39110000
1.38500000	-1.08930000
1.38700000	0.18550000
1.38900000	0.50740000
1.39100000	-1.42500000
1.39300000	-0.24650000
1.39500000	-0.07770000
