Lambda,dt,Energy Component,Slope,Intercept,R-value,P-value,Std Err,R-squared,Standard Deviation,Start Time,End Time,Min Time,Max Time
0.00000000,0.0005,Etot_1,0.15107745648743443,-0.3540378208591557,0.9369675491979493,0.0,0.00025196607322124586,0.8779081882500116,4.654622789696605,1.001,100.999,1.001,100.999
0.00000000,0.001,Etot_1,0.9742767823351105,-2.6933088110906382,0.990816901472381,0.0,0.0005945972720486923,0.9817181322433299,28.385616030468952,1.001,100.999,1.001,100.999
0.00000000,0.002,Etot_1,3.4593884665935732,-13.318910174272276,0.9986142813470058,0.0,0.0008153184479468834,0.9972304829101969,100.00251845616259,1.001,100.999,1.001,100.999
0.00000000,0.0025,Etot_1,4.932404744961043,5.240615404986812,0.9990398703748016,0.0,0.0009673312838417741,0.9980806625985004,142.5231009858266,1.001,100.999,1.001,100.999
0.00000000,0.00333333,Etot_1,9.632041760910331,-19.83665034742762,0.9998243114527502,0.0,0.0008075808196407536,0.999648653771966,278.1016762823117,1.001,100.9989,1.001,100.9989
0.00000000,0.004,Etot_1,14.795269044186217,-40.048749353497215,0.9995471246441954,0.0,0.0019920417796812965,0.9990944543844786,427.29614007574287,1.001,100.999,1.001,100.999
