#Time	Etot_1
1.00100000	0.00000000
1.00300000	0.34740000
1.00500000	-0.31250000
1.00700000	0.63090000
1.00900000	-0.92330000
1.01100000	3.53320000
1.01300000	-1.37520000
1.01500000	-1.50880000
1.01700000	1.83230000
1.01900000	-1.73240000
1.02100000	1.72160000
1.02300000	3.73280000
1.02500000	4.37680000
1.02700000	-2.57840000
1.02900000	1.94060000
1.03100000	1.09530000
1.03300000	-3.02820000
1.03500000	-0.58950000
1.03700000	4.67340000
1.03900000	-0.79070000
1.04100000	3.10790000
1.04300000	2.79790000
1.04500000	-0.29210000
1.04700000	-0.08440000
1.04900000	1.24170000
1.05100000	4.85590000
1.05300000	0.55920000
1.05500000	2.45090000
1.05700000	2.96510000
1.05900000	-1.10980000
1.06100000	2.97500000
1.06300000	0.02720000
1.06500000	2.70480000
1.06700000	2.37140000
1.06900000	1.62540000
1.07100000	2.50890000
1.07300000	1.89930000
1.07500000	0.68190000
1.07700000	1.31990000
1.07900000	0.75080000
1.08100000	1.21600000
1.08300000	0.35980000
1.08500000	1.92900000
1.08700000	-2.06870000
1.08900000	-0.20160000
1.09100000	5.07030000
1.09300000	3.75950000
1.09500000	0.74230000
1.09700000	3.40170000
1.09900000	2.49520000
1.10100000	3.57140000
1.10300000	3.48530000
1.10500000	2.16300000
1.10700000	0.92470000
1.10900000	2.29010000
1.11100000	1.50170000
1.11300000	0.81510000
1.11500000	3.75680000
1.11700000	1.50750000
1.11900000	0.27310000
1.12100000	2.87090000
1.12300000	1.79040000
1.12500000	3.66720000
1.12700000	2.32150000
1.12900000	2.94740000
1.13100000	1.46380000
1.13300000	3.21580000
1.13500000	3.79090000
1.13700000	7.51620000
1.13900000	-1.43650000
1.14100000	3.09670000
1.14300000	1.17990000
1.14500000	0.24180000
1.14700000	-1.78620000
1.14900000	3.06750000
1.15100000	1.22480000
1.15300000	4.87290000
1.15500000	4.26660000
1.15700000	-0.18590000
1.15900000	3.39890000
1.16100000	3.48810000
1.16300000	2.33210000
1.16500000	0.70640000
1.16700000	1.34020000
1.16900000	-1.17050000
1.17100000	2.12760000
1.17300000	0.49650000
1.17500000	0.39200000
1.17700000	-3.22810000
1.17900000	-0.00030000
1.18100000	2.48130000
1.18300000	-0.01260000
1.18500000	-0.22310000
1.18700000	3.44480000
1.18900000	2.23000000
1.19100000	-0.09670000
1.19300000	3.72050000
1.19500000	2.71540000
1.19700000	0.18440000
1.19900000	-2.89320000
1.20100000	1.67340000
1.20300000	2.14490000
1.20500000	4.48160000
1.20700000	-1.09310000
1.20900000	-2.64950000
1.21100000	-1.41850000
1.21300000	1.75850000
1.21500000	1.43310000
1.21700000	2.00200000
1.21900000	2.93550000
1.22100000	-1.63960000
1.22300000	-1.27650000
1.22500000	4.26430000
1.22700000	-0.02270000
1.22900000	3.84690000
1.23100000	0.41780000
1.23300000	-0.44670000
1.23500000	0.43320000
1.23700000	4.46120000
1.23900000	4.40280000
1.24100000	0.36910000
1.24300000	-3.84810000
1.24500000	1.11420000
1.24700000	0.93310000
1.24900000	0.72880000
1.25100000	2.43150000
1.25300000	1.95540000
1.25500000	4.18040000
1.25700000	2.78500000
1.25900000	1.37970000
1.26100000	4.79740000
1.26300000	1.03850000
1.26500000	5.12360000
1.26700000	3.12380000
1.26900000	3.48390000
1.27100000	0.67480000
1.27300000	0.59160000
1.27500000	8.13090000
1.27700000	4.30590000
1.27900000	2.46950000
1.28100000	2.75850000
1.28300000	0.20210000
1.28500000	2.26690000
1.28700000	2.15220000
1.28900000	1.14970000
1.29100000	1.12200000
1.29300000	1.99060000
1.29500000	2.73530000
1.29700000	0.93870000
1.29900000	0.30200000
1.30100000	0.07790000
1.30300000	2.16240000
1.30500000	1.23910000
1.30700000	3.80180000
1.30900000	4.12740000
1.31100000	-0.80380000
1.31300000	-1.32480000
1.31500000	4.82630000
1.31700000	-1.51210000
1.31900000	1.70460000
1.32100000	5.92220000
1.32300000	6.31890000
1.32500000	5.94220000
1.32700000	3.13230000
1.32900000	5.31610000
1.33100000	2.87030000
1.33300000	2.94200000
1.33500000	4.35150000
1.33700000	5.02150000
1.33900000	3.72940000
1.34100000	1.58180000
1.34300000	2.52610000
1.34500000	5.22400000
1.34700000	-1.69110000
1.34900000	7.03810000
1.35100000	7.34730000
1.35300000	5.16880000
1.35500000	1.29170000
1.35700000	2.55960000
1.35900000	1.97050000
1.36100000	5.26090000
1.36300000	-1.95990000
1.36500000	3.45920000
1.36700000	0.30490000
1.36900000	6.34890000
1.37100000	3.36510000
1.37300000	7.93300000
1.37500000	2.92660000
1.37700000	-0.79600000
1.37900000	7.63870000
1.38100000	2.38850000
1.38300000	6.43230000
1.38500000	2.85410000
1.38700000	3.09680000
1.38900000	1.91080000
1.39100000	6.25450000
1.39300000	8.79350000
1.39500000	3.30700000
1.39700000	5.47950000
1.39900000	-0.06390000
1.40100000	3.20730000
1.40300000	2.83310000
1.40500000	3.73650000
1.40700000	2.98150000
1.40900000	6.21390000
1.41100000	2.63840000
1.41300000	3.16220000
1.41500000	7.25340000
1.41700000	0.79920000
1.41900000	4.60350000
1.42100000	6.86830000
1.42300000	7.73940000
1.42500000	7.60200000
1.42700000	4.40780000
1.42900000	8.26210000
1.43100000	5.20320000
1.43300000	8.26370000
1.43500000	1.98680000
1.43700000	6.39280000
1.43900000	4.73690000
1.44100000	6.79530000
1.44300000	6.20230000
1.44500000	8.87860000
1.44700000	6.15640000
1.44900000	6.85090000
1.45100000	4.00970000
1.45300000	5.78910000
1.45500000	5.38990000
1.45700000	6.27880000
1.45900000	3.49880000
1.46100000	7.30310000
1.46300000	5.26430000
1.46500000	3.52420000
1.46700000	6.69510000
1.46900000	7.25770000
1.47100000	4.62410000
1.47300000	5.57510000
1.47500000	0.65090000
1.47700000	8.49390000
1.47900000	8.28750000
1.48100000	9.52460000
1.48300000	6.03920000
1.48500000	5.07090000
1.48700000	4.40360000
1.48900000	6.72040000
1.49100000	9.07460000
1.49300000	4.69390000
1.49500000	4.77760000
1.49700000	6.95160000
1.49900000	7.41070000
1.50100000	6.06080000
1.50300000	5.50110000
1.50500000	1.96170000
1.50700000	7.52850000
1.50900000	5.60050000
1.51100000	4.66030000
1.51300000	6.68680000
1.51500000	8.87180000
1.51700000	6.80790000
1.51900000	8.56260000
1.52100000	7.26380000
1.52300000	4.88230000
1.52500000	7.22600000
1.52700000	4.17110000
1.52900000	2.76740000
1.53100000	7.56590000
1.53300000	7.40810000
1.53500000	8.01660000
1.53700000	9.02250000
1.53900000	9.37730000
1.54100000	6.01920000
1.54300000	5.35560000
1.54500000	9.10990000
1.54700000	4.00940000
1.54900000	5.19260000
1.55100000	6.66920000
1.55300000	9.73800000
1.55500000	7.45640000
1.55700000	6.31090000
1.55900000	6.63490000
1.56100000	8.75440000
1.56300000	4.67240000
1.56500000	4.26660000
1.56700000	6.62390000
1.56900000	4.73550000
1.57100000	7.45950000
1.57300000	6.38550000
1.57500000	10.14440000
1.57700000	11.78600000
1.57900000	8.60610000
1.58100000	7.24120000
1.58300000	7.15910000
1.58500000	9.90360000
1.58700000	11.58580000
1.58900000	6.76400000
1.59100000	6.00980000
1.59300000	8.62420000
1.59500000	3.78820000
1.59700000	6.45480000
1.59900000	6.57070000
1.60100000	8.70230000
1.60300000	7.37450000
1.60500000	8.40990000
1.60700000	7.45120000
1.60900000	7.52740000
1.61100000	7.68260000
1.61300000	8.74880000
1.61500000	7.27480000
1.61700000	8.35640000
1.61900000	9.65870000
1.62100000	9.32290000
1.62300000	10.68760000
1.62500000	9.37880000
1.62700000	10.74620000
1.62900000	11.59190000
1.63100000	6.83940000
1.63300000	4.32450000
1.63500000	8.95350000
1.63700000	6.42460000
1.63900000	9.91220000
1.64100000	9.17260000
1.64300000	11.36370000
1.64500000	10.70120000
1.64700000	9.61900000
1.64900000	5.99790000
1.65100000	12.82380000
1.65300000	8.29450000
1.65500000	6.30040000
1.65700000	13.57450000
1.65900000	7.88390000
1.66100000	7.88540000
1.66300000	7.21560000
1.66500000	11.13580000
1.66700000	10.08150000
1.66900000	7.18850000
1.67100000	11.73280000
1.67300000	7.90440000
1.67500000	6.23180000
1.67700000	11.22860000
1.67900000	6.73040000
1.68100000	6.79610000
1.68300000	8.34140000
1.68500000	10.17520000
1.68700000	9.05590000
1.68900000	8.49480000
1.69100000	5.22270000
1.69300000	8.33490000
1.69500000	14.60760000
1.69700000	8.06770000
1.69900000	12.08410000
1.70100000	12.27450000
1.70300000	12.03570000
1.70500000	9.32350000
1.70700000	12.14500000
1.70900000	11.65700000
1.71100000	10.67420000
1.71300000	10.86990000
1.71500000	11.19410000
1.71700000	13.61200000
1.71900000	10.75470000
1.72100000	8.42960000
1.72300000	12.18080000
1.72500000	8.29650000
