Lambda,dt,Energy Component,Slope,Intercept,R-value,P-value,Std Err,R-squared,Standard Deviation,Start Time,End Time,Min Time,Max Time
0.00000000,0.0005,Etot_1,1.0349227376797274,-11.604463820715381,0.9990186832945589,0.0,0.0004588711722461951,0.9980383295715942,29.904992178515382,1.001,100.999,1.001,100.999
0.00000000,0.001,Etot_1,1.3647427994612478,-40.9242917113258,0.9938393456893732,0.0,0.0015220767782896745,0.9877166450402813,39.64094509446765,1.001,100.999,1.001,100.999
